OAKEN BUSINESS E REPRESENTACOES LTDA    ;07774347000130;;RUA MATEUS LUCAS MARTINS , 97           ;SANTA MONICA        ;MG;UBERLANDIA     ;38408296;   ;                                                  ;                                                  
ATRIO COMERCIO EXTERIOR LTDA            ;07344779000101;;RUA PATRULHEIRO OSMAR TAVARES, 1387     ;SANTA MONICA        ;MG;UBERLANDIA     ;38408294;034;32128833                                          ;                                                  
EXTINTORES UBERLANDIA LTDA ME           ;10418650000105;0010955890071     ;AV. ALEXANDRINO ALVES VIEIRA,1100       ;SANTA ROSA          ;MG;UBERLANDIA     ;        ;   ;32245608                                          ;                                                  
EGG PROJETOS MANUTENCAO E INSTALACAO LTD;12211254000138;;RUA AIRES RIBEIRO, 260                  ;SANTA ROSA          ;MG;UBERLANDIA     ;38401242;34 ;                                                  ;                                                  
A7 ARTES VISUAIS LTDA                   ;12080384000189;;RUA ALBERTINO RODRIGUES, 566 SL 01      ;SANTA ROSA          ;MG;UBERLANDIA     ;38402359;34 ;32153918                                          ;                                                  
AGNUS SERVICO DE MANUTENCAO DE COMPUTADO;10820971000131;;RUA GUAPORE N556                        ;SANTA ROSA          ;MG;UBERLANDIA     ;        ;   ;                                                  ;                                                  
MAURO PIRES DISTRIBUIDORA LTDA          ;03246146000100;062.042.916.0029  ;RUA IZABEL BUENO 817 LJ 02 E 04         ;SANTA ROSA          ;MG;BELO HORIZONTE ;31270030;031;34412011                                          ;                                                  
ELETRICA MECANICA PROGRESSO LTDA        ;41921560000166;;RUA MANAUS, 76                          ;SANTA ROSA          ;MG;UBERLANDIA     ;38401252;034;32155826                                          ;                                                  
COMERCIAL RONDONIA LTDA                 ;02771955000178;7029909340039     ;RUA RONDONIA, 86                        ;SANTA ROSA          ;MG;UBERLANDIA     ;38401246;34 ;32151420                                          ;                                                  
REGIA COMERCIO DE INFORMATICA LTDA      ;07851862000843;105083550         ;AV. BRASIL, 505-PISO 2 - SL 9/10 A      ;SANTANA             ;GO;ANAPOLIS       ;75115260;62 ;30956902                                          ;                                                  
TOTVS S/A                               ;53113791000122;111010945111      ;AV. BRAZ LEME, 1631                     ;SANTANA             ;SP;SAO PAULO      ;02511000;34 ;39817000                                          ;msiga@microsiga.com.br                            
ANSETT TECNOLOGIA E ENGENHARIA LTDA     ;69349017000155;;AV. DAS NACÖES UNIDAS, 17891 - CJ. 201  ;SANTO AMARO         ;SP;SAO PAULO      ;04795100;11 ;55147500                                          ;                                                  
IGUS DO BRASIL LTDA                     ;01426453000147;114683505118      ;AV. ENG. ALBERTO ZAGOTTIS , 655         ;SANTO AMARO         ;SP;SAO PAULO      ;04675085;011;35314487                                          ;                                                  
JOMARCA IND DE PARAFUSOS LTDA           ;43298975000150;336112600114      ;RUA JOAO ALFREDO, N° 111/117            ;SANTO AMARO         ;SP;SAO PAULO      ;04747000;11 ;24121211                                          ;jomarca@jomarca.com.br                            
LIDEAR MAQUINAS DO BRASIL               ;91120907000140;0100035558        ;RUA JOAO COGOMI 12                      ;SANTO ANTAO         ;RS;BENTO GONCALVES;        ;   ;                                                  ;                                                  
DELLA'S REPRESENTACOES LTDA             ;32316853000123;;RUA PEDRO ALVES, 16                     ;SANTO CRISTO        ;RJ;RIO DE JANEIRO ;20220281;21 ;22337115                                          ;                                                  
COMERCIAL ELETRO FONTE LTDA             ;01065982000162;7019688220095     ;AV. BARAO DO RIO BRANCO, 1726           ;SAO BENEDITO        ;MG;UBERABA        ;38020300;34 ;33260800                                          ;                                                  
MIBEK COM COMPENSADOS LTDA              ;03661789000110;7010648300057     ;AV. BARAO DO RIO BRANCO, N° 701         ;SAO BENEDITO        ;MG;UBERABA        ;38020300;34 ;33365151                                          ;                                                  
HOTEL MONTE BELO LTDA                   ;13016311000190;;RUA BARAO DO RIO BRANCO, 996            ;SAO BENEDITO        ;MG;UBERABA        ;38020300;34 ;33367530                                          ;                                                  
TRANS NOVA TRANPORTADORA LTDA           ;13080840000234;0017332570092     ;RUA DONATO CICCI , 103                  ;SAO BENEDITO        ;MG;UBERABA        ;38020580;34 ;33364958                                          ;                                                  
TERENCIO EQUIP. CONTRA INCENDIO LTDA    ;17636408000157;7013860370082     ;RUA JUIZ DE FORA, 931                   ;SAO BENEDITO        ;MG;UBERABA        ;38020500;34 ;33362577                                          ;                                                  
REFRIGERACAO LAVEMAQ PRESTACAO DE SERVIC;25877028000132;7016132130005     ;RUA TRISTAO DE CASTRO,  880             ;SAO BENEDITO        ;MG;UBERABA        ;38020010;34 ;33126313                                          ;                                                  
DEL REY HOTEL LTDA                      ;22487409000117;;RUA VERISSIMO, 103                      ;SAO BENEDITO        ;MG;UBERABA        ;38022090;34 ;33199700                                          ;                                                  
MANGINI REPRESENTACOES COMERCIAIS LTDA  ;00450602000140;;AV. GOV. JOSE MALCHER, 2060, SL. 402    ;SAO BRAZ            ;PA;BELEM          ;66060230;91 ;81218374                                          ;                                                  
BASE COMPONENTES INDUSTRIAIS LTDA       ;03331986000170;0290344026        ;RUA FILOMENA SPINATO, 286 - B           ;SAO CIRO            ;RS;CAXIAS DO SUL  ;95057380;54 ;238 1715                                          ;base@basecomponentes.com.br                       
REHAU INDUSTRIA LTDA                    ;47419270000529;0290350603        ;RUA MANSUETO BOSSARDI, S/Nº             ;SAO CIRO            ;RS;CAXIAS DO SUL  ;95001970;054;2146606                                           ;                                                  
CANOA COM. REPRESENTACOES E DESIGN LTDA ;07334542000140;77917187          ;ESTRADA DA CANOA, 529                   ;SAO CONRADO         ;RJ;RIO DE JANEIRO ;22610210;21 ;33223746                                          ;raquelmuricy@hotmail.com                          
TECFIN TECNICA COML DE ACIONAMENTOS LTDA;03053699000146;86272636          ;RUA GOTEMBURGO,380 PARTE  SAO CRISTOVAO ;SAO CRISTOVAO       ;RJ;RIO DE JANEIRO ;20941080;021;25892663                                          ;vendas@funcke.com.br                              
MASSARI REPRESENTACOES LTDA             ;06122341000116;;RUA SANTA ROSALIA, 274                  ;SAO FELIPE          ;SP;SOROCABA       ;        ;   ;                                                  ;                                                  
MULTIPLA LOGISTICA TRANSPORTE LTDA      ;53905725000276;103763538         ;AV DOS PIRINEUS, QD 49 LTS 11/18        ;SAO FRANCISCO       ;GO;GOIANIA        ;74455330;62 ;35974070                                          ;                                                  
BIGFER MADEIRAS LTDA                    ;07287305000175;045.007.6040      ;R.PAPA JOAO XXIII, 890                  ;SAO FRANCISCO       ;RS;FARROUPILHA    ;95180000;054;21092940                                          ;bigfermadeiras@bigfermadeiras.com.br              
PLACE CONSULTORIA E RH LTDA             ;10330422000189;;R. FELICISSIMO DE AZEVEDO, 53/903       ;SAO JOAO            ;RS;PORTO ALEGRE   ;90540110;51 ;3017-9622                                         ;                                                  
VARIG LOGISTICA S/A                     ;04066143000742;0962845957        ;RUA AUGUSTO SEVERO, 851                 ;SAO JOAO            ;RS;PORTO ALEGRE   ;        ;034;32124818                                          ;                                                  
BCS AUTOMACAO LTDA                      ;02148169000119;0860285502        ;RUA ARARANGUA, 317                      ;SAO JORGE           ;RS;NOVO HAMBURGO  ;93534220;51 ;35821747                                          ;                                                  
AUTO NIVEL TRANSPORTES LTDA             ;11153421000179;;RUA SERRA DO TOMADOR, 16                ;SAO JORGE I         ;MG;UBERLANDIA     ;38410368;   ;32374159                                          ;                                                  
TABONE IND. COM. PLASTICOS LTDA         ;90102609000164;0290166489        ;AV. EVARISTO DE ANTONI, N° 3033         ;SAO JOSE            ;RS;CAXIAS DO SUL  ;95041000;054;30269500                                          ;roni@ubanet.com.br                                
JOWAT DO BRASIL LTDA                    ;04877067000160;0860350703        ;ROD. RS 239, KM 15, 2.060               ;SAO JOSE            ;RS;NOVO HAMBURGO  ;93352000;051;35941404                                          ;                                                  
BRASPRESS TRANSPORTES URGENTE LTDA      ;48740351004667;0290429552        ;RUA ADELINO ALVES 185                   ;SAO JOSE            ;RS;CAXIAS DO SUL  ;95043540;   ;                                                  ;                                                  
BRASIL TRANSPORTES INTERMODAL LTDA      ;53577961005350;0290418356        ;RUA ADELINO FERMINIANO ALVES, 185       ;SAO JOSE            ;RS;CAXIAS DO SUL  ;95041010;054;32241555                                          ;                                                  
BROLIATO PLASTICOS LTDA                 ;00354214000166;0290268052        ;RUA JOAO SCARPINI, 1060  PVA. 1,2 E 3   ;SAO JOSE            ;RS;CAXIAS DO SUL  ;95043630;054;2242230                                           ;broliato@broliato.com.br                          
TAM LINHAS AEREAS S.A                   ;02012862005803;;AVENIDA SALGADO FILHO, 4910             ;SAO LEOPOLDO        ;RS;CAXIAS DO SUL  ;95098420;   ;                                                  ;                                                  
BRASPESS TRANSPORTES URGENTES LTDA      ;48740351002290;254999514         ;RUA LEOPOLDO KOEHNTOPP, 150             ;SAO MARCOS          ;SC;JOINVILLE      ;89214180;047;21013700                                          ;                                                  
VIPEL INDUSTRIA E COMERCIO LTDA         ;80481146000135;251635970         ;ESTR. GERAL SäO MARTINHO, 5005          ;SAO MARTINHO        ;SC;TUBARAO        ;88708701;48 ;628 0686                                          ;vipel@grupovipel.com.br                           
PIVA COMERCIO E INDUSTRIA LTDA          ;92829407000144;0500061556        ;ROD.RSC 470 KM 223, 820                 ;SAO MIGUEL          ;RS;GARIBALDI      ;95720000;54 ;34648900                                          ;                                                  
CAR RENTAL SYSTEMS DO BRASIL LOC VEICULO;00237003000496;;AV WASHINGTON LUIS, S/N                 ;SAO PAULO           ;SP;SAO PAULO      ;04662900;11 ;                                                  ;                                                  
PADRAO SISTEMA DE CONSULTORIA LTDA.     ;25700113000120;;RUA VICOSA, Nº 43 - SL.803              ;SAO PEDRO           ;MG;BELO HORIZONTE ;30330160;31 ;32812469                                          ;pattern@pattern.com.br                            
ATM INDUSTRIA, COMERCIO E SERVICOS      ;01457650000123;0290327539        ;RUA CREMONA, 695                        ;SAO PELEGRINO       ;RS;CAXIAS DO SUL  ;95010150;54 ;32142235                                          ;seloi@uol.com.br                                  
BRUNO BIAGIONI PAPEIS E PAPELOES ESP.LTD;72455918000136;692.001.351.115   ;ESTRADA TIETE - CERQUILHO, SP 127 KM 85 ;SAO ROQUE           ;SP;TIETE          ;18530000;015;32859090                                          ;bruno_biagioni@uol.com.br                         
ELETRO RECUPER LTDA                     ;93471175000168;010/0051502       ;RUA GIACOMO BACCIN, 411                 ;SAO ROQUE           ;RS;BENTO GONCALVES;95700000;54 ;34543641                                          ;                                                  
LS GUARATO LTDA                         ;19867464000128;7014395250093     ;RUA NOVO HORIZONTE , 948                ;SAO SEBASTIAO       ;MG;UBERABA        ;38060480;34 ;33186400                                          ;                                                  
SUPER SON UBERABA FM LTDA               ;26284612000147;7016960390096     ;AV ORLANDO RODRIGUES DA CUNHA, 2039     ;SAO VICENTE         ;MG;UBERABA        ;38026500;   ;                                                  ;                                                  
ENGELUB LUBRIFICANTES TECNICOS EPP      ;05959202000189;165323570111      ;AV PASCHOAL ARDITO 1443                 ;SAO VITO            ;SP;AMERICANA      ;13473010;   ;                                                  ;                                                  
FESTO AUTOMACÄO LTDA                    ;57582793000111;113956154118      ;RUA GIUSEPPE CRESPI, 76  KM 12,5 VIA ANC;SAUDE               ;SP;SAO PAULO      ;04183080;011;50131600                                          ;                                                  
PROATIVA PLANEJ.QUAL.DES.PRODUTOS LTDA  ;01239559000131;;RUA FERNANDES TOURINHO, 718 APTO 702    ;SAVASSI             ;MG;BELO HORIZONTE ;30112902;31 ;32237169                                          ;                                                  
ALTERNATIVA EDITORA LTDA                ;90953316000190;;AV.7 DE SETEMBRO, 6810 - 3º ANDAR       ;SEMINARIO           ;PR;CURITIBA       ;80240001;41 ;33404646                                          ;                                                  
RVB HOTEL LTDA                          ;07032455000138;;AV. C8 , 1149-QD 89 LT 17/18            ;SET SUDOESTE        ;GO;GOIANIA        ;74305110;62 ;39452028                                          ;                                                  
CARE HOTELARIA TUR. HOSP. E ARREND. MERC;09280677000103;;BR 153, 3661 - SALA 01                  ;SETOR AEROPORTO     ;GO;ANAPOLIS       ;75000000;62 ;30995000                                          ;                                                  
ZEIN ORTENCE INCORPORACOES LTDA         ;10013441000262;10462442-6        ;RUA 1A QD 20A LT01 , 52                 ;SETOR AEROPORTO     ;GO;GOIANIA        ;74075070;62 ;38781500                                          ;                                                  
VL PUFFS & DECORACOES LTDA - ME         ;09171755000123;10419451-0        ;AV. E , 136 SN                          ;SETOR AZUL          ;GO;GOIANIA        ;0253001 ;62 ;                                                  ;                                                  
HOTEL ARAGUAIA LTDA                     ;01269521000101;;AV.ARAGUAIA, 664 QD 57 LT 97 COM RUA 20 ;SETOR CENTRAL       ;GO;GOIANIA        ;74020155;62 ;32129800                                          ;                                                  
CASA DA MADEIRA LTDA                    ;05197310000242;;R. ARINESTO DE OLIVEIRA PINTO, 40       ;SETOR CENTRAL       ;GO;ANAPOLIS       ;75020060;62 ;30999750                                          ;                                                  
SUPER SOL INDUSTRIA E COMERCIO LTDA     ;02389045000206;10363170-4        ;RODOVIA GO 139, KM 33 S/N               ;SETOR CENTRAL       ;GO;MARZAGAO       ;75670000;064;34501155                                          ;                                                  
GLOBAL VILLAGE TELECOM LTDA             ;03420926000558;10329193-8        ;RUA DOIS, 339 - QD 16 - LT 6E 8 ANDAR °°;SETOR CENTRAL       ;GO;GOIANIA        ;74013020;62 ;                                                  ;                                                  
SANEAMENTO DE GOIAS S/A                 ;01616929000102;10.013.357-6      ;RUA GETULINO ARTIAGA, NR0, QD0, LT0     ;SETOR CENTRAL       ;GO;ANAPOLIS       ;75000000;   ;                                                  ;                                                  
R.R TECIDOS LTDA                        ;11951614000175;104719826         ;RUA WILLIAN FAIAD, 237 A SALA 03        ;SETOR CENTRAL       ;GO;CATALAO        ;        ;   ;                                                  ;                                                  
JWL MATERIAIS PARA CONSTRUCAO LTDA      ;08788415000183;10.412.822-4      ;AV. INDEPENDENCIA S/N QD 04 LT 20/21    ;SETOR CIDADE LIVRE  ;GO;APARECIDA DE GO;74970295;62 ;32838031                                          ;                                                  
EXPRESSO NOVATO ENCOMENDAS E CARGAS LTDA;16820094000509;103110062         ;RUA 209, 330, SETOR COIMBRA             ;SETOR COIMBRA       ;GO;GOIANIA        ;74530070;62 ;32337462                                          ;                                                  
EMPRESA DE TRANSPORTES ATLAS LTDA       ;60664828006379;102645221         ;AV.CENTRAL, S/Nº - QD.195 - LOTE 01     ;SETOR EMPRESARIAL   ;GO;GOIANIA        ;74583350;62 ;35865300                                          ;                                                  
TG TRANSPORTES GERAIS E DIST.LTDA       ;03562929000445;103610979         ;AV.CENTRAL, S/Nº QD 197 LT.15           ;SETOR EMPRESARIAL   ;GO;GOIANIA        ;74583350;62 ;35863661                                          ;                                                  
IRMAOS SOARES S/A                       ;01559046004529;103470476         ;RUA 02 C QD QD 86 LT 01 05, S/N         ;SETOR GARAVELO      ;GO;APARECIDA DE GO;74930040;62 ;32884114                                          ;                                                  
ATHENAS PLAZA HOTEL LTDA                ;07350206000190;;RUA 23A, 112 QD.E12 LT.6A               ;SETOR MARISTA       ;GO;GOIANIA        ;74150110;62 ;30953000                                          ;                                                  
ABITARE ASSESSORIA E ADM HOTELARIA LTDA ;03297194000208;103961720         ;AV REPUBLICA DO LIBANO, 2526 QD E 8 LT 6;SETOR OESTE         ;GO;GOIANIA        ;74115030;062;32571000                                          ;                                                  
HOTELARIA ACCOR BRASIL S.A              ;09967852013881;10398152-7        ;RUA 21 ,154 - QDD-11 LOTE 03            ;SETOR OESTE         ;GO;GOIANIA        ;74120120;62 ;27656050                                          ;                                                  
CEDRO ASSESSORIA E ADMINIST.HOTEL LTDA  ;37329737000243;10284744-4        ;RUA 5, 1090 QD.D-7 LT.69-E              ;SETOR OESTE         ;GO;GOIANIA        ;74115060;62 ;32504600                                          ;                                                  
JUVENCIO REPRESENTACOES LTDA            ;01744062000170;;AV. PIO XII, 20 ED. TRINDADE SALA 04    ;SETOR RODOVIARIO    ;GO;GOIANIA        ;74425010;62 ;2710403                                           ;                                                  
J. CAMARA & IRMAOS S/A                  ;01536754000123;100001556         ;RUA THOMAS EDISON, 400, QD7, LT 01/33   ;SETOR SERRINHA      ;GO;GOIANIA        ;74835130;62 ;2501027                                           ;                                                  
ZEIN ORTENCE INCORPORACOES LTDA         ;10013441000181;10462291-1        ;RUA 107, 15                             ;SETOR SUL           ;GO;GOIANIA        ;74085060;62 ;38781500                                          ;                                                  
EXPRESSO BRILHANTE LTDA                 ;01517806000467;336688246112      ;AV.PAPA JOAO PAULO I, 101               ;SITIO BAQUIRIVU     ;SP;GUARULHOS      ;07170350;11 ;21958660                                          ;                                                  
LG DE FIGUEIREDO E SILVA ME             ;06018130000138;;RUA 240 B, 104 QD.176-A LT.13           ;ST.BUENO            ;GO;GOIANIA        ;74210109;62 ;36377988                                          ;                                                  
TG LOGISTICA E TRANSPORTES LTDA         ;05954477000200;0748723600286     ;QI 616 CONJ.02 LT.09                    ;ST.DE INDUSTRIA     ;DF;BRASILIA       ;73302800;61 ;34587165                                          ;                                                  
GMI DISTRIBUIDORA LTDA                  ;04098359000102;0621132960036     ;R. CONSELHEIRO PENA, 39                 ;STA BRANCA          ;MG;BELO HORIZONTE ;31565500;31 ;34900777                                          ;vendas@gmigurgel.com.br                           
ELETRICA COMERCIAL ANDRA LTDA           ;47674429000209;111497677111      ;RUA STA EFIGENIA, 565                   ;STA EFIGENIA        ;SP;SAO PAULO      ;01207001;011;2237444                                           ;claudio.silva@duratex.com.br                      
TRANS-BURRINHO ENCOMENDAS E CARGAS LTDA ;01040610000343;10393742-0        ;RUA: CAPISTABOS, 1623 – QUADRA 5 LOTE 77;STA GENOVEVA        ;GO;GOIANIA        ;74670020;62 ;32071519                                          ;                                                  
CHIPS ELETRONICA LTDA                   ;52302940000139;110743415110      ;RUA DOS TIMBIRAS,248                    ;STA IFIGENIA        ;SP;SAO PAULO      ;01208010;011;33335806                                          ;                                                  
ARCO ADMINISTRADORA LTDA                ;02302811000687;;AV. RONDON PACHECO, 3500                ;STA MARIA           ;MG;UBERLANDIA     ;38408404;34 ;32309000                                          ;                                                  
GIDEAO AUTO CENTER LTDA.                ;09399774000101;001.062.599.0056  ;AV BELARMINO COTTA PACHECO 1660 LJ 02   ;STA MONICA          ;MG;UBERLANDIA     ;38408168;034;32195100                                          ;                                                  
IRRIGOTAS COMERCIO LTDA                 ;03744857000104;702.076.146.0013  ;AV SEGISMUNDO PEREIRA 2448 LJ 12        ;STA MONICA          ;MG;UBERLANDIA     ;38408170;034;32318246                                          ;                                                  
CITROCAR AUTO MECANICA LTDA             ;11543730000155;;AV. ANSELMO ALVES DOS SANTOS, 3842      ;STA MONICA          ;MG;UBERLANDIA     ;38402359;   ;                                                  ;                                                  
CINEFILMES PRODUCOES LTDA               ;10846567000137;;AV. ANSELMO ALVES DOS SANTOS, 960       ;STA MONICA          ;MG;UBERLANDIA     ;38408150;34 ;                                                  ;                                                  
TRILUB LUBRIFICANTES E AUTO CENTER LTDA ;04233081000120;;AV. BELARMINO COSTA PACHECO, 1660       ;STA MONICA          ;MG;UBERLANDIA     ;38408168;   ;                                                  ;                                                  
CN COMERCIO E SERVICOS LTDA             ;05756323000123;7022422290044     ;AV. DR LAERTE V. GONCALVES, 1109        ;STA MONICA          ;MG;UBERLANDIA     ;38408176;034;32271010                                          ;cnemb@terra.com.br                                
AGROPREST COMERCIO LTDA                 ;68551662000193;702.907.555.0082  ;AV. FRANCISCO RIBEIRO, 1555             ;STA MONICA          ;MG;UBERLANDIA     ;38408186;34 ;32556999                                          ;                                                  
ON LINE SHOPPING LTDA                   ;04388540000145;7021231790050     ;AV. JOAO NAVES DE AVILA, 1331 LJ113     ;STA MONICA          ;MG;UBERLANDIA     ;38400600;34 ;32280123                                          ;hamilton@onlinecomvoce.com.br                     
CARREFOUR COMERCIO E INDUSTRIA LTDA     ;45543915002800;7023034300388     ;AV. JOAO NAVES DE AVILA, 1441           ;STA MONICA          ;MG;UBERLANDIA     ;38408100;034;32395700                                          ;                                                  
J.P.MADEIRAS E FERRAGENS LTDA           ;07010818000134;7023150020078     ;AV. SEGISMUNDO PEREIRA, 1730            ;STA MONICA          ;MG;UBERLANDIA     ;38408170;034;32273534                                          ;                                                  
CORTES GRAFICA DIGITAL LTDA             ;13376458000191;;AV. VINICIUS DE MORAES, 162 -SALA 1     ;STA MONICA          ;MG;UBERLANDIA     ;38401274;34 ;                                                  ;                                                  
GRAND UDI UNIFORMES  PROFISSIONAIS LTDA ;04578558000100;7021374620093     ;RUA JOSE LELIS DE FRANCA, 1618          ;STA MONICA          ;MG;UBERLANDIA     ;38408234;34 ;32270921                                          ;                                                  
URIAS COMERCIO DE ALIMENTOS LTDA        ;08698944000196;001.031.499.00-62 ;RUA MARIA DIRCE RIBEIRO 548             ;STA MONICA          ;MG;UBERLANDIA     ;38408194;34 ;32108756                                          ;                                                  
VIDRAX VIDROS DE SEGURANCA LTDA         ;01231560000110;7029719740028     ;AV. DOUTOR JAIME RIBEIRO, 971           ;STA. MONICA         ;MG;UBERLANDIA     ;38408188;34 ;32119608                                          ;vidrax@cdnegocios.com.br                          
BLOCOMIX IND.COM. ARTEFATOS CONCRETOS LT;06201527000160;7022837870014     ;AV. JOAO NAVES DE AVILA, 4615           ;STA. MONICA         ;MG;UBERLANDIA     ;38408288;34 ;32192588                                          ;pmn@triang.com.br                                 
PREVENIR CONSULTORIA TECNICA LTDA       ;01301533000176;;R. DELMIRA CANDIDA R. DA CUNHA, 1203    ;STA. MONICA         ;MG;UBERLANDIA     ;38408208;34 ;32199506                                          ;prevenir@prevenirseg.com.br                       
CHAUS INFORMATICA LTDA                  ;01666010000123;;RUA GUAPORE 556                         ;STA.ROSA            ;MG;UBERLANDIA     ;38401238;34 ;30840929                                          ;geral@chaus.com.br                                
BR ALUMINIO LTDA                        ;03972740000692;147942012116      ;RUA NSA SRA DO SOCORRO, 130             ;STO AMARO           ;SP;SAO PAULO      ;04764020;   ;                                                  ;                                                  
NOVOCICLO TREINAM.E GESTAO EMPRES.LTDA  ;03328375000173;;AV.DO CONTORNO, 7069 SL 601             ;STO.ANTONIO         ;MG;BELO HORIZONTE ;30110043;31 ;33443033                                          ;                                                  
RODONAVES TRANSPORTES E ENCOMENDAS LTDA ;44914992002009;0739352600276     ;STRC SUL TRECHO 02 CONJ.D LOTE 3 PARTE A;STRC                ;DF;BRASILIA       ;71225540;61 ;21039200                                          ;                                                  
SCANLASER AUTOMACAO COM.E SERV.LTDA     ;01706443000165;114846803113      ;RUA HERCULANO, 486                      ;SUMAREZINHO         ;SP;SAO PAULO      ;01257030;11 ;38712522                                          ;
DELTA IMOVEIS E ADMINISTRACäO LTDA      ;23976590000198;;RUA 15 DE NOVEMBRO, 464                 ;TABAJARAS           ;MG;UBERLANDIA     ;38400214;34 ;32309900                                          ;                                                  
RAPIDO TRANSPAULO LTDA                  ;88317847000498;0744987600261     ;CSG 20 LOTES 05 E 06 SETOR G SUL        ;TAGUATINGA          ;DF;BRASILIA       ;72035520;061;3561668                                           ;                                                  
ATLANTICA DECORACOES LTDA               ;02704419000150;0731247400100     ;QNE LOTES 12/15 LOJA 01                 ;TAGUATINGA          ;DF;BRASILIA       ;        ;   ;                                                  ;                                                  
S.O.S. CALHAS LTDA - ME                 ;09148384000169;001.048.257.0091  ;RUA DOS CLARINETES 236B                 ;TAIAMAN             ;MG;UBERLANDIA     ;38415078;034;32363365                                          ;                                                  
CESAR CONTAINERS E EQUIPAMENTOS LTDA    ;08404654000354;0011081580062     ;RUA DOS TROMBONES, 180                  ;TAIAMAN             ;MG;UBERLANDIA     ;38415087;34 ;32345070                                          ;                                                  
GIZSOL INDUSTRIA E COMERCIO LTDA        ;01795666000146;010/0086853       ;AV. EUCLIDES MOSSOLINI, 279             ;TAMANDARE           ;RS;GARIBALDI      ;95720000;54 ;34640012                                          ;gizsol@gizsol.com.br                              
ACAO INFORMATICA BRASIL LTDA            ;81627838000535;623081908115      ;AV HONORIO ALV. PENT. 97 MOD. ASM GAL 67;TAMBORE             ;SP;SANTANA DE PARN;06543320;11 ;41524604                                          ;                                                  
JAMEF TRANSPORTES LTDA                  ;20147617003329;206269271119      ;AV. ARUANA , 641                        ;TAMBORE             ;SP;BARUERI        ;06460010;11 ;21216100                                          ;                                                  
TECH DATA BRASIL LTDA                   ;00398641000146;206088490117      ;AV.DR MARCOS P.DE ULHOA RODRIGUES, 690  ;TAMBORE             ;SP;BARUERI        ;06460040;011;41661700                                          ;                                                  
SND DISTRIBUICAO DE INFORMATICA LTDA    ;02101894000131;206094764116      ;AV.PIRACEMA , 1411 GP 1                 ;TAMBORE             ;SP;BARUERI        ;06460030;11 ;21878333                                          ;                                                  
MACHADOX REPRESENTACOES E COM. 131 LTDA ;07157741000120;;RUA DR. FRANCISCO F. TELLES 131,SL. 301 ;TAQUARA             ;RJ;RIO DE JANEIRO ;22710160;21 ;24452301                                          ;                                                  
LOURENCO & CIA LTDA                     ;04470453000132;;R MELANIAS BARBOSA, 380, APTO.301,BL. 03;TAQUARUSSU          ;MS;CAMPO GRANDE   ;79006190;   ;03313851                                          ;marcaorep@terra.com.br                            
TRANSPORTADORA FERNANDES LTDA           ;02160944000151;9037284855        ;RUA BERNARDO VACHESKI, 73               ;TATUQUARA           ;PR;CURITIBA       ;81940040;041;33480301                                          ;                                                  
JAMEF TRANSPORTES LTDA                  ;20147617002004;244379080113      ;RUA JAMES CLERK MAXWELL                 ;TECNOPARK           ;SP;CAMPINAS       ;13069380;19 ;21022000                                          ;                                                  
JAMEF TRANSPORTES LTDA                  ;20147617002004;244379080113      ;RUA JAMES CLERK MAXWELL, 45             ;TECNOPARK           ;SP;CAMPINAS       ;13069380;19 ;21022000                                          ;                                                  
RABELO ENCADERNACOES LTDA               ;06890434000190;;AV AFRICA, 825                          ;TIBERY              ;MG;UBERLANDIA     ;38405096;034;32135129                                          ;                                                  
BREDA INDUSTRIA E COMERCIO DE CAIXAS    ;10762384000133;0011342560060     ;AV ESPANHA, 477                         ;TIBERY              ;MG;UBERLANDIA     ;38405048;034;32136540                                          ;                                                  
ALPHA SEGURANCA & SERVICOS LTDA         ;07151538000146;;AV. AFRICA, 519                         ;TIBERY              ;MG;UBERLANDIA     ;38405096;34 ;32275767                                          ;                                                  
VARSIL MANUTENCAO INDUSTRIAL LTDA       ;06087707000163;702.332493-0074   ;AV. BENJAMIN MAGALHAES, N° 313          ;TIBERY              ;MG;UBERLANDIA     ;38405040;34 ;32138600                                          ;                                                  
CAIAPO CARGAS LTDA                      ;05543757000145;7022321340089     ;AV. ESPANHA, 465                        ;TIBERY              ;MG;UBERLANDIA     ;38405048;34 ;32260292                                          ;caiapocargas@terra.com.br                         
BOM JESUS LOCACAO DE CACAMBAS LTDA.     ;05389137000101;;AV. ESPANHA, Nº 201                     ;TIBERY              ;MG;UBERLANDIA     ;38405048;34 ;32137373                                          ;                                                  
ICARO MATERIAIS P/CONSTRUCAO LTDA.      ;17795592000188;702.113072.0048   ;AV. ESPANHA, Nº 425                     ;TIBERY              ;MG;UBERLANDIA     ;38405048;34 ;32227500                                          ;casasdobaba@terra.com.br                          
ESQUADRINOX INDUSTRIA E COMERCIO LTDA.  ;04031576000177;702.099494.0085   ;AV. EUROPA, Nº 1.435                    ;TIBERY              ;MG;UBERLANDIA     ;38405088;34 ;32225479                                          ;                                                  
CENTER SHOPPING S/A                     ;38720884000121;;AV. JOAO NAVES DE AVILA, N° 1331        ;TIBERY              ;MG;UBERLANDIA     ;        ;   ;                                                  ;                                                  
RICARDO ELETRO DIVINOPOLIS LTDA         ;64282601007634;7026765885944     ;AV. JOAO NAVES DE AVILA,1331 LJ 46      ;TIBERY              ;MG;UBERLANDIA     ;38408902;034;32104020                                          ;                                                  
